url_length,hostname_length,path_length,count_hyphens,count_dots,count_at,count_questionmark,count_equals,count_slashes,count_digits,has_ip,has_https,is_shortened
46,17,22,1,2,0,0,0,4,0,0,0,0
63,18,37,1,4,0,0,1,5,8,0,1,1
25,16,1,0,2,0,0,0,3,0,0,1,0
41,15,18,1,2,0,0,0,5,0,0,1,1
112,10,95,13,1,0,0,0,5,0,0,0,1
28,20,1,0,2,0,0,0,3,0,0,0,0
35,27,0,0,2,0,0,0,2,0,0,1,1
51,25,18,1,2,0,0,0,3,0,0,1,0
48,34,7,2,3,0,0,0,3,9,0,0,0
33,17,9,0,1,0,0,0,4,0,0,0,0
31,22,1,0,2,0,0,0,3,0,0,1,0
30,22,1,1,2,0,0,0,3,0,0,0,0
84,59,18,1,8,0,0,0,4,4,0,0,0
32,23,1,3,2,0,0,0,3,1,0,1,0
73,17,48,3,2,0,0,0,4,0,0,1,0
80,19,53,5,1,0,0,0,6,1,0,1,0
203,9,28,0,2,0,1,3,5,80,0,1,0
24,17,0,0,2,0,0,0,2,0,0,0,0
24,16,1,0,2,0,0,0,3,0,0,0,0
55,16,31,0,2,0,0,0,4,0,0,1,0
27,19,1,0,2,0,0,0,3,0,0,0,0
80,18,55,1,2,0,0,0,6,18,0,0,0
35,12,16,0,2,0,0,0,4,0,0,0,0
24,16,1,0,3,0,0,0,3,0,0,0,0
50,43,0,3,3,0,0,0,2,1,0,0,0
29,21,1,0,1,0,0,0,3,0,0,0,0
41,14,6,0,1,0,1,1,3,1,0,0,0
43,16,19,0,2,0,0,0,4,0,0,1,0
57,30,20,0,2,0,0,0,4,0,0,0,1
70,13,49,7,1,0,0,0,5,0,0,1,0
34,16,10,0,2,0,0,0,3,0,0,1,0
89,11,71,6,2,0,0,0,4,0,0,0,0
93,34,52,1,3,0,0,1,9,3,0,0,0
55,14,34,0,2,0,0,0,6,0,0,0,0
29,20,1,0,2,0,0,0,3,0,0,1,0
46,21,17,0,3,0,0,0,4,0,0,1,0
127,50,19,1,4,0,1,3,4,22,0,1,0
94,20,4,0,3,0,1,1,4,7,0,1,0
35,15,13,0,2,0,0,0,4,0,0,0,0
35,26,1,0,2,0,0,0,3,4,0,1,1
13,6,0,0,1,0,0,0,2,1,0,0,0
51,18,25,0,3,0,0,0,5,0,0,1,0
31,23,1,1,2,0,0,0,3,2,0,0,0
67,13,47,3,2,0,0,0,6,0,0,0,0
103,22,12,0,3,0,1,3,3,31,0,1,0
24,16,1,0,3,0,0,0,3,0,0,0,1
114,26,81,2,3,0,0,0,9,29,0,0,0
36,12,17,0,2,0,0,0,5,7,0,0,0
102,25,70,4,2,0,0,0,4,0,0,0,0
89,24,57,0,4,0,0,0,12,0,0,1,0
31,24,0,0,3,0,0,0,2,0,0,0,0
59,17,35,4,2,0,0,0,4,8,0,0,0
416,16,392,1,2,0,0,0,4,51,0,1,0
52,14,19,0,3,0,1,0,3,0,0,0,0
49,17,25,1,2,0,0,0,5,0,0,0,0
66,25,34,1,2,0,0,0,6,0,0,0,0
113,15,76,3,2,0,1,1,7,6,0,1,0
89,14,68,1,4,0,0,0,11,0,0,0,1
25,16,1,0,2,0,0,0,3,0,0,1,0
38,29,1,0,2,0,0,0,3,0,0,1,1
39,18,14,0,1,0,0,0,5,0,0,0,0
34,16,10,0,2,0,0,0,4,0,0,1,0
93,21,64,5,2,0,0,0,6,8,0,1,0
28,20,1,1,1,0,0,0,3,0,0,0,0
58,41,10,0,5,0,0,0,3,0,0,0,1
66,19,39,0,3,0,0,0,6,4,0,1,0
72,20,44,4,2,0,0,0,6,1,0,1,0
29,22,0,0,2,0,0,0,2,0,0,0,1
42,24,11,0,3,0,0,0,3,0,0,0,0
111,19,84,5,3,0,0,0,3,12,0,1,0
31,22,1,0,2,0,0,0,3,0,0,1,0
105,21,77,0,1,0,0,0,6,16,0,0,0
47,7,32,0,1,0,0,0,4,7,0,1,0
127,50,19,1,4,0,1,3,4,20,0,1,0
28,20,0,0,2,0,0,0,2,0,0,1,0
42,17,18,1,2,0,0,0,5,1,0,0,0
59,26,26,1,3,0,0,0,3,0,0,0,0
26,18,1,0,2,0,0,0,3,0,0,0,0
101,37,57,0,2,0,0,0,7,23,0,0,0
53,20,26,3,2,0,0,0,4,3,0,0,0
46,16,23,0,3,0,0,0,4,0,0,0,0
30,23,0,0,2,0,0,0,2,1,0,0,1
267,25,18,0,3,0,1,2,5,33,0,0,0
76,20,48,3,3,0,0,0,7,0,0,1,0
32,23,1,0,3,0,0,0,3,0,0,1,0
19,11,1,0,1,0,0,0,3,1,0,0,0
59,14,15,1,3,0,1,1,3,5,0,1,0
42,20,14,0,2,0,0,0,5,0,0,1,0
31,22,1,0,2,0,0,0,3,0,0,1,1
26,18,1,0,2,0,0,0,3,4,0,0,0
21,13,1,0,2,0,0,0,3,0,0,0,0
68,16,45,0,2,0,0,1,6,0,0,0,0
426,14,10,0,24,1,2,10,21,18,0,0,0
201,18,18,0,3,0,1,3,5,92,0,0,1
93,13,73,0,5,0,0,0,7,1,0,0,0
70,14,49,3,2,0,0,0,4,0,0,0,0
25,18,0,0,2,0,0,0,2,2,0,0,0
35,17,11,0,2,0,0,0,3,0,0,0,0
60,18,35,0,2,0,0,0,4,0,0,0,0
31,24,0,0,2,0,0,0,2,0,0,0,0
41,16,17,1,2,0,0,0,5,0,0,1,1
35,26,1,0,2,0,0,0,3,0,0,1,0
66,20,26,1,2,0,1,1,4,12,0,1,0
75,15,52,1,3,0,0,0,9,0,0,1,0
48,24,17,1,2,0,0,0,5,0,0,0,0
30,22,1,1,2,0,0,0,3,0,0,0,1
43,15,20,0,2,0,0,0,4,0,0,1,0
84,28,48,0,3,0,0,0,7,4,0,1,0
17,10,0,0,2,0,0,0,2,0,0,0,0
48,28,13,0,2,0,0,0,5,0,0,0,0
125,50,19,1,4,0,1,3,4,18,0,1,0
47,18,22,0,3,0,0,0,4,0,0,0,0
20,12,1,0,3,0,0,0,3,9,0,0,0
72,38,27,1,4,0,0,0,6,0,0,0,0
126,50,19,1,4,0,1,3,4,21,0,0,0
45,16,22,0,3,0,0,0,4,8,0,0,0
61,22,32,3,3,0,0,0,3,0,0,0,0
34,25,1,0,2,0,0,0,3,0,0,1,0
68,42,19,0,4,0,0,0,4,11,0,0,0
35,16,12,1,2,0,0,0,3,0,0,0,1
126,18,81,1,3,0,1,1,13,6,0,0,0
117,42,20,0,4,0,1,3,5,19,0,0,0
73,24,42,3,3,0,0,0,4,0,0,0,0
55,13,35,0,3,0,0,0,7,0,0,0,0
34,17,10,1,2,0,0,0,3,4,0,0,0
43,34,1,2,2,0,0,0,3,5,0,1,0
24,15,1,0,2,0,0,0,3,0,0,1,0
130,31,82,2,2,0,1,1,7,10,0,1,1
466,15,73,8,4,0,1,17,8,77,0,1,0
128,50,20,1,4,0,1,3,5,25,0,1,0
37,17,12,0,2,0,0,0,4,0,0,1,0
135,21,57,1,2,0,1,3,6,28,0,0,1
41,13,21,0,2,0,0,0,5,0,0,0,0
22,13,1,0,2,0,0,0,3,3,0,1,0
54,21,25,0,2,0,0,0,4,0,0,1,0
82,17,4,0,4,1,1,1,4,4,0,0,0
39,16,6,0,1,0,1,1,4,4,0,0,0
40,33,0,1,2,0,0,0,2,8,0,0,0
24,15,1,0,1,0,0,0,3,0,0,1,0
93,20,66,9,2,0,0,0,4,1,0,0,0
34,12,15,0,3,0,0,0,4,2,0,0,0
92,14,25,0,3,0,1,2,4,4,0,1,0
36,15,14,0,3,0,0,0,4,0,0,0,0
67,10,50,7,1,0,0,0,5,2,0,0,0
46,15,24,1,2,0,0,0,5,0,0,0,0
19,10,1,0,1,0,0,0,3,0,0,1,0
60,21,31,1,3,0,0,0,6,0,0,1,0
42,19,16,0,2,0,0,0,6,1,0,0,0
89,16,66,1,2,0,0,0,14,4,0,0,0
122,46,20,0,5,0,1,3,5,19,0,1,0
39,18,14,0,1,0,0,0,5,0,0,0,0
19,11,1,0,2,0,0,0,3,0,0,0,0
29,15,6,0,1,0,0,0,3,0,0,1,1
117,38,72,1,2,0,0,0,6,23,0,0,0
78,69,1,2,4,0,0,0,3,9,0,1,1
81,20,54,1,2,0,0,0,9,0,0,0,0
72,18,23,1,5,1,1,1,4,0,0,0,0
53,20,3,0,3,1,1,0,3,0,0,1,0
64,31,26,0,5,1,0,0,3,10,0,0,1
28,19,1,0,2,0,0,0,3,0,0,1,0
88,21,60,1,3,0,0,0,9,0,0,0,0
38,23,8,0,2,0,0,0,4,4,0,0,1
49,13,28,3,1,0,0,0,4,0,0,1,0
159,33,10,0,4,0,1,1,3,11,0,0,0
28,20,1,0,2,0,0,0,3,0,0,0,0
58,30,21,0,5,0,0,0,3,0,0,0,0
47,23,6,0,3,0,1,1,4,10,0,0,0
55,20,27,0,3,0,0,0,5,0,0,1,1
63,33,23,2,5,0,0,0,4,3,0,0,1
71,21,42,4,2,0,0,0,5,0,0,1,0
23,16,0,0,1,0,0,0,2,0,0,0,0
46,25,14,0,2,0,0,0,5,0,0,0,0
62,16,38,0,2,0,0,0,4,0,0,1,0
39,25,7,0,2,0,0,0,3,0,0,0,0
16,7,1,0,1,0,0,0,3,0,0,1,0
119,17,61,1,4,1,1,1,9,0,0,0,0
25,16,1,0,2,0,0,0,3,0,0,1,0
30,21,1,0,1,0,0,0,3,0,0,1,0
258,13,37,0,6,0,1,0,5,37,0,0,0
45,34,4,0,4,0,0,0,3,8,0,0,0
56,22,26,0,3,0,0,0,4,0,0,1,0
55,47,1,2,4,0,0,0,3,5,0,0,0
28,19,1,0,2,0,0,0,3,0,0,1,0
62,11,44,4,2,0,0,0,8,0,0,0,0
40,11,22,0,2,0,0,0,5,4,0,0,0
41,17,16,0,2,0,0,0,4,0,0,1,0
114,20,87,10,2,0,0,0,5,0,0,0,0
32,24,1,0,2,0,0,0,3,0,0,0,0
25,16,1,0,2,0,0,0,3,0,0,1,0
107,17,4,0,5,0,1,1,4,8,0,1,0
45,38,0,0,4,0,0,0,2,0,0,0,0
50,22,21,0,3,0,0,0,5,0,0,0,0
55,22,25,0,1,0,0,0,6,0,0,1,0
23,12,4,0,1,0,0,0,4,0,0,0,0
132,30,41,5,5,0,1,2,7,24,0,1,1
54,26,21,0,5,0,0,0,3,2,0,0,1
34,25,1,0,2,0,0,0,3,0,0,1,0
72,19,22,0,4,1,1,1,4,0,0,1,1
46,14,25,0,2,0,0,0,6,2,0,0,0
111,19,84,5,3,0,0,0,3,11,0,1,0
94,42,45,4,3,0,0,0,5,12,0,0,0
73,10,56,0,2,0,0,0,8,2,0,0,0
54,18,28,1,3,0,0,0,5,6,0,1,1
76,20,48,5,2,0,0,0,4,2,0,1,0
29,21,1,0,2,0,0,0,3,0,0,0,0
56,16,32,0,2,0,0,0,4,0,0,1,0
23,14,1,0,2,0,0,0,3,1,0,1,0
115,29,79,2,2,0,0,0,10,11,0,0,0
44,15,22,2,2,0,0,0,3,0,0,0,0
31,14,10,0,2,0,0,0,4,1,0,0,0
28,20,1,0,2,0,0,0,3,0,0,0,0
32,24,1,0,3,0,0,0,3,0,0,0,0
35,27,0,0,2,0,0,0,2,0,0,1,1
56,30,19,2,2,0,0,0,4,0,0,0,0
56,16,32,0,2,0,0,0,4,0,0,1,0
48,20,20,0,3,0,0,0,4,6,0,1,0
48,18,22,0,3,0,0,0,4,0,0,1,0
93,17,69,8,1,0,0,0,5,8,0,0,0
125,50,19,1,4,0,1,3,4,24,0,1,0
33,25,1,0,2,0,0,0,3,0,0,0,0
23,15,1,0,2,0,0,0,3,0,0,0,0
51,27,17,0,4,0,0,0,4,0,0,0,0
25,17,1,0,2,0,0,0,3,2,0,0,0
44,24,13,0,2,0,0,0,5,1,0,0,0
123,17,99,12,3,0,0,0,6,20,0,0,1
63,18,37,1,3,0,0,0,6,0,0,1,0
62,44,10,0,7,0,0,0,3,0,0,1,0
104,28,69,1,4,0,0,0,6,24,0,0,0
42,20,14,2,3,0,0,0,4,0,0,1,0
35,11,16,0,2,0,0,0,4,0,0,1,0
38,13,17,0,2,0,0,0,4,0,0,1,0
198,15,176,1,2,0,0,0,4,28,0,0,0
37,28,1,0,2,0,0,0,3,0,0,1,0
21,12,1,0,2,0,0,0,3,0,0,1,0
24,9,8,0,1,0,0,0,3,0,0,0,0
34,26,1,0,2,0,0,0,3,0,0,0,1
35,15,12,0,2,0,0,0,4,0,0,1,0
27,20,0,1,1,0,0,0,2,0,0,0,0
23,15,0,1,1,0,0,0,2,0,0,1,0
32,12,13,1,1,0,0,0,4,0,0,0,0
32,14,11,0,2,0,0,0,3,5,0,0,0
28,19,1,0,2,0,0,0,3,0,0,1,0
156,15,106,0,4,0,1,3,7,23,0,0,0
29,21,1,0,2,0,0,0,3,0,0,0,0
123,46,19,0,5,0,1,3,4,28,0,1,0
26,17,1,0,2,0,0,0,3,0,0,1,0
26,15,4,0,1,0,0,0,4,0,0,0,0
161,16,27,0,3,0,1,5,4,0,0,1,0
32,19,6,0,2,0,0,0,4,0,0,0,0
28,19,1,0,2,0,0,0,3,0,0,1,0
38,18,13,0,3,0,0,0,4,0,0,0,1
25,16,1,0,2,0,0,0,3,0,0,1,0
29,21,0,1,2,0,0,0,2,0,0,1,0
64,28,29,2,2,0,0,0,5,7,0,0,0
68,42,19,0,4,0,0,0,4,13,0,0,0
126,19,100,16,3,0,0,0,5,11,0,0,0
49,26,16,0,2,0,0,0,4,0,0,0,0
36,17,12,0,2,0,0,0,5,0,0,0,0
81,15,59,0,3,0,0,0,6,5,0,0,0
162,15,14,1,7,0,1,2,4,34,0,1,0
40,24,9,1,3,0,0,0,3,0,0,0,0
37,29,1,0,2,0,0,0,3,2,0,0,0
21,12,1,0,2,0,0,0,3,0,0,1,1
108,17,84,10,2,0,0,0,6,8,0,0,0
65,24,34,2,2,0,0,0,5,0,0,0,0
43,11,25,0,2,0,0,0,5,2,0,0,0
76,18,51,1,3,0,0,0,7,0,0,0,0
21,9,5,0,1,0,0,0,3,0,0,0,0
28,19,1,0,2,0,0,0,3,0,0,1,0
41,18,15,0,2,0,0,0,4,0,0,1,0
43,16,19,0,2,0,0,0,5,9,0,1,0
109,19,42,1,2,0,1,2,6,0,0,0,0
43,36,0,0,2,0,0,0,2,1,0,0,1
137,10,120,6,3,1,0,1,3,47,0,0,0
51,17,27,0,4,0,0,0,5,0,0,0,0
30,22,1,0,2,0,0,0,3,0,0,0,1
45,25,13,0,2,0,0,0,3,0,0,0,0
17,10,0,0,2,0,0,0,2,0,0,0,0
46,11,28,0,1,0,0,0,7,0,0,0,0
61,21,13,3,3,0,1,1,3,6,0,1,0
60,23,30,0,3,0,0,0,5,6,0,0,0
100,20,72,1,3,0,0,1,6,28,0,1,0
40,23,10,1,3,0,0,0,3,3,0,0,0
40,22,11,0,3,0,0,0,4,0,0,0,0
47,24,16,0,1,0,0,0,5,0,0,0,0
118,42,19,0,4,0,1,3,4,24,0,0,0
38,13,5,0,1,0,1,1,5,0,0,0,0
29,20,1,0,2,0,0,0,3,0,0,1,0
77,23,13,0,3,0,1,1,3,6,0,0,0
81,19,55,0,2,0,0,0,7,17,0,0,0
25,16,1,0,2,0,0,0,3,0,0,1,0
58,50,1,2,5,0,0,0,3,4,0,0,0
127,50,19,1,4,0,1,3,4,18,0,1,0
23,14,1,0,2,0,0,0,3,0,0,1,0
44,25,12,0,2,0,0,0,3,0,0,0,0
24,15,1,0,2,0,0,0,3,0,0,1,0
28,6,15,2,1,0,0,0,3,12,0,0,0
30,23,0,0,2,0,0,0,2,1,0,0,1
34,16,11,0,4,0,0,0,3,0,0,0,0
47,20,19,0,3,0,0,0,5,0,0,1,0
47,10,30,0,2,0,0,0,5,4,0,0,0
26,17,1,1,2,0,0,0,3,0,0,1,0
25,16,1,0,2,0,0,0,3,0,0,1,0
186,16,163,2,2,0,0,0,9,50,0,0,0
19,11,0,0,1,0,0,0,2,0,0,1,0
43,12,24,1,2,0,0,0,5,0,0,0,0
48,18,6,0,2,0,1,1,4,4,0,0,0
18,11,0,0,1,0,0,0,2,0,0,0,0
48,15,25,1,3,0,0,0,3,0,0,1,0
45,10,28,0,2,0,0,0,6,0,0,0,0
39,32,0,0,2,0,0,0,2,0,0,0,1
48,28,13,1,2,0,0,0,4,0,0,0,0
26,18,1,0,2,0,0,0,3,0,0,0,0
92,15,18,1,3,0,1,1,4,2,0,0,0
32,25,0,0,2,0,0,0,2,0,0,0,0
39,15,17,0,2,0,0,0,6,4,0,0,0
50,19,24,0,3,0,0,0,4,0,0,0,0
48,16,25,0,3,0,0,0,5,0,0,0,0
71,20,44,0,3,0,0,0,4,0,0,0,0
46,37,1,2,2,0,0,0,3,2,0,1,1
25,17,1,0,2,0,0,0,3,0,0,0,0
48,24,17,0,3,0,0,0,3,0,0,0,0
61,20,34,0,2,0,0,0,4,17,0,0,0
85,20,58,0,5,0,0,0,8,0,0,0,0
43,24,12,0,3,0,0,0,3,1,0,0,0
59,22,29,2,1,0,0,0,4,2,0,1,0
28,21,0,0,2,0,0,0,2,0,0,0,0
27,18,1,0,2,0,0,0,3,0,0,1,0
46,18,14,1,1,0,1,1,4,0,0,1,0
28,20,1,0,2,0,0,0,3,0,0,0,0
19,12,0,0,1,0,0,0,2,0,0,0,0
51,31,13,0,2,0,0,0,4,5,0,0,0
54,17,14,0,2,0,1,1,5,3,0,0,0
406,26,9,5,2,0,1,1,4,69,0,0,0
127,19,101,2,1,0,0,0,13,5,0,0,0
129,8,27,1,2,0,1,5,6,3,0,1,0
55,13,35,1,3,0,0,0,5,0,0,0,0
40,32,1,0,2,0,0,0,3,0,0,0,0
39,25,7,0,2,0,0,0,3,0,0,0,0
33,24,1,0,2,0,0,0,3,0,0,1,0
23,13,3,0,2,0,0,0,3,0,0,0,0
71,17,46,2,2,0,0,0,5,15,0,1,0
28,20,1,0,2,0,0,0,3,0,0,0,0
73,12,54,5,1,0,0,0,7,8,0,0,0
54,26,21,0,4,0,0,0,6,4,0,0,1
39,14,18,0,4,0,0,0,3,11,0,0,0
32,16,8,0,1,0,0,0,4,0,0,1,0
61,16,37,0,2,0,0,0,4,0,0,1,0
71,15,19,0,3,0,1,2,5,0,0,1,0
154,14,133,0,2,0,0,0,8,1,0,0,0
204,27,23,2,2,0,1,2,5,28,0,1,1
106,19,80,1,2,0,0,0,9,18,0,0,0
39,31,1,1,2,0,0,0,3,4,0,0,0
113,21,61,1,5,1,1,1,9,0,0,0,0
263,25,18,0,3,0,1,2,5,28,0,0,0
45,19,19,0,2,0,0,0,4,0,0,0,0
78,39,1,2,4,1,1,2,3,25,0,1,0
33,15,10,0,1,0,0,0,4,0,0,1,0
31,15,9,0,2,0,0,0,4,0,0,0,0
70,16,47,3,2,0,0,0,4,0,0,0,0
49,25,17,0,3,0,0,0,3,4,0,0,0
57,26,24,4,3,0,0,0,3,0,0,0,0
218,12,33,1,3,0,1,3,6,81,0,0,0
29,14,8,0,1,0,0,0,3,0,0,0,0
27,19,1,0,2,0,0,0,3,0,0,0,0
31,24,0,0,2,0,0,0,2,1,0,0,1
138,17,20,0,2,0,1,3,5,4,0,0,0
229,17,23,0,14,1,1,3,4,49,0,0,0
30,21,1,1,2,0,0,0,3,0,0,1,1
58,40,11,3,4,0,0,0,3,3,0,0,1
25,16,1,0,2,0,0,0,3,2,0,1,0
155,14,23,0,1,0,1,4,4,61,0,1,0
99,25,64,2,2,0,1,0,6,3,0,1,1
19,12,0,0,1,0,0,0,2,0,0,0,0
41,30,4,0,2,0,0,0,3,0,0,0,0
24,16,1,0,2,0,0,0,3,0,0,0,0
21,13,1,0,2,0,0,0,3,4,0,0,0
118,26,85,1,2,0,0,0,12,5,0,0,0
22,13,1,0,2,0,0,0,3,0,0,1,0
59,31,21,0,5,0,0,0,3,0,0,0,1
34,26,1,0,4,0,0,0,3,2,0,0,0
330,16,22,8,4,0,1,4,6,103,0,1,0
21,14,0,0,1,0,0,0,2,0,0,0,0
121,21,93,0,3,0,0,0,17,45,0,0,1
89,18,63,3,2,0,0,0,9,2,0,1,0
20,11,1,0,2,0,0,0,3,0,0,1,0
32,20,1,0,2,0,1,0,3,0,0,1,0
129,54,20,1,5,0,1,3,5,22,0,0,0
66,31,28,1,2,0,0,0,4,0,0,0,1
72,38,27,2,3,0,0,0,3,0,0,0,0
84,24,1,1,2,0,1,3,3,12,0,0,0
113,15,76,1,2,0,1,1,7,7,0,1,0
54,21,26,1,2,0,0,0,4,0,0,0,0
62,10,45,0,1,0,0,0,5,20,0,0,0
39,31,1,1,2,0,0,0,3,0,0,0,0
35,21,6,2,3,0,0,0,3,0,0,1,0
48,22,19,0,3,0,0,0,4,0,0,0,0
20,11,1,0,1,0,0,0,3,0,0,1,0
51,13,31,0,3,0,0,0,6,0,0,0,0
30,21,1,0,2,0,0,0,3,0,0,1,1
53,25,21,1,3,0,0,0,4,0,0,0,0
84,24,14,6,3,0,1,1,3,0,0,0,0
30,22,1,0,2,0,0,0,3,0,0,0,1
70,20,43,0,3,0,0,0,5,0,0,0,0
33,18,7,0,1,0,0,0,3,0,0,1,0
37,17,13,1,2,0,0,0,5,0,0,0,0
40,14,19,0,1,0,0,0,4,0,0,0,0
47,16,24,2,3,0,0,0,4,3,0,0,0
50,28,15,0,2,0,0,0,3,0,0,0,0
32,21,4,0,2,0,0,0,4,0,0,0,0
51,8,36,1,1,0,0,0,5,4,0,0,0
26,17,1,0,2,0,0,0,3,0,0,1,0
64,18,39,0,2,0,0,0,9,0,0,0,0
34,25,1,1,2,0,0,0,3,0,0,1,0
33,22,4,0,2,0,0,0,4,0,0,0,0
33,24,1,2,2,0,0,0,3,0,0,1,0
53,28,18,1,5,0,0,0,4,9,0,0,1
70,44,19,3,5,0,0,0,4,0,0,0,1
46,23,9,1,2,0,1,1,4,4,0,0,0
27,15,4,0,2,0,0,0,4,0,0,1,0
46,31,8,1,2,0,0,0,4,0,0,0,0
126,16,9,3,2,0,1,6,4,13,0,0,0
36,29,0,0,2,0,0,0,2,0,0,0,1
30,21,1,0,2,0,0,0,3,0,0,1,0
52,15,30,0,2,0,0,0,5,0,0,0,0
62,23,31,0,3,0,0,0,4,0,0,1,0
106,20,39,4,4,0,1,1,7,17,0,1,0
54,16,30,0,2,0,0,0,4,0,0,1,0
30,21,1,0,2,0,0,0,3,0,0,1,0
36,13,16,0,1,0,0,0,5,5,0,0,0
71,14,49,2,3,0,0,0,5,0,0,1,0
48,7,33,0,1,0,0,0,4,4,0,1,0
68,42,19,0,4,0,0,0,4,11,0,0,0
118,42,20,0,4,0,1,3,5,24,0,1,0
68,18,43,7,2,0,0,0,4,5,0,0,1
43,15,6,0,2,0,1,1,3,4,0,1,0
41,15,19,0,4,0,0,0,4,13,0,0,0
84,12,65,1,2,0,0,0,8,0,0,0,0
33,26,0,0,2,0,0,0,2,0,0,0,0
38,14,17,1,3,0,0,0,4,0,0,0,0
42,19,15,0,2,0,0,0,4,1,0,1,0
132,32,92,1,2,0,0,0,7,15,0,1,1
92,26,59,1,2,0,0,0,10,0,0,0,0
93,22,64,2,1,0,0,0,9,26,0,0,0
46,38,1,0,2,0,0,0,3,3,0,0,0
82,23,52,6,3,0,0,0,3,5,0,0,0
43,15,6,0,2,0,1,1,3,2,0,1,0
33,24,1,0,2,0,0,0,3,0,0,1,1
103,15,81,9,1,0,0,0,6,6,0,0,0
29,21,1,1,2,0,0,0,3,0,0,0,0
206,12,21,1,3,0,1,3,4,72,0,0,0
23,15,1,1,2,0,0,0,3,0,0,0,0
29,21,1,0,2,0,0,0,3,0,0,0,0
46,30,4,0,2,4,1,0,4,2,0,0,0
58,40,10,2,5,0,0,0,3,0,0,1,1
80,14,10,1,4,0,1,1,3,4,0,1,0
32,23,1,0,2,0,0,0,3,3,0,1,1
20,13,0,0,2,0,0,0,2,0,0,0,0
167,31,52,1,3,0,1,3,8,2,0,1,0
47,17,1,0,1,0,1,1,3,4,0,1,0
125,50,20,1,4,0,1,3,5,11,0,0,0
46,20,19,0,4,0,0,0,5,0,0,0,0
39,22,10,1,2,0,0,0,3,0,0,0,0
64,31,18,0,3,0,1,1,5,2,0,0,0
58,18,7,0,1,0,1,1,5,6,0,0,0
21,13,1,0,2,0,0,0,3,0,0,0,0
74,15,51,1,3,0,0,0,4,0,0,1,1
89,18,47,1,3,0,1,1,8,0,0,0,0
28,19,1,0,2,0,0,0,3,0,0,1,0
126,50,19,1,4,0,1,3,4,24,0,0,0
24,17,0,0,2,0,0,0,2,0,0,0,0
68,13,48,6,2,0,0,0,3,0,0,0,0
26,18,1,0,2,0,0,0,3,0,0,0,0
73,40,26,2,5,1,0,0,3,0,0,0,1
93,19,67,4,2,0,0,0,7,5,0,0,0
38,17,13,0,2,0,0,0,3,1,0,1,0
70,21,41,3,2,0,0,0,5,0,0,1,1
44,35,1,0,2,0,0,0,3,0,0,1,1
33,18,8,1,2,0,0,0,4,0,0,0,0
51,17,26,0,4,0,0,0,5,0,0,1,0
56,32,17,3,3,0,0,0,3,1,0,0,0
89,23,59,0,2,0,0,0,8,16,0,0,0
86,17,3,1,3,0,1,1,4,5,0,1,0
82,24,51,1,3,0,0,1,4,18,0,0,0
547,25,54,23,5,0,1,10,5,197,0,1,1
29,20,1,0,2,0,0,0,3,0,0,1,0
37,10,20,0,1,0,0,0,4,0,0,0,0
27,11,8,0,1,0,0,0,5,0,0,1,0
102,20,75,0,2,0,0,0,13,2,0,0,0
32,15,9,0,2,0,0,0,3,0,0,1,0
135,50,20,1,4,0,1,3,5,20,0,0,0
128,50,20,1,4,0,1,3,5,19,0,1,0
67,22,38,0,3,0,0,0,4,0,0,0,1
38,30,1,0,3,0,0,0,3,0,0,0,0
56,20,29,0,3,0,0,0,3,0,0,0,0
127,50,19,1,4,0,1,3,4,24,0,1,0
34,21,5,0,2,0,0,0,3,0,0,1,1
107,27,73,6,7,0,0,0,6,4,0,0,0
39,22,10,0,2,0,0,0,5,0,0,0,0
50,25,18,2,2,0,0,0,4,1,0,0,0
155,19,128,2,4,0,0,0,10,29,0,1,0
82,30,18,1,3,0,1,2,5,3,0,0,0
26,18,1,0,2,0,0,0,3,0,0,0,0
29,21,1,0,2,0,0,0,3,0,0,0,0
36,17,11,0,2,0,0,0,4,0,0,1,0
36,18,11,0,2,0,0,0,4,0,0,0,0
611,21,7,1,4,0,1,1,3,71,0,1,0
34,25,1,0,2,0,0,0,3,0,0,1,0
54,16,30,0,2,0,0,0,4,0,0,1,0
127,50,19,1,4,0,1,3,4,23,0,1,0
23,15,1,0,1,0,0,0,3,0,0,0,0
34,26,1,0,2,0,0,0,3,0,0,0,0
57,17,32,0,2,0,0,0,4,0,0,1,0
35,27,1,0,2,0,0,0,3,0,0,0,0
238,23,103,1,2,0,1,4,12,46,0,0,0
32,25,0,1,2,0,0,0,2,0,0,0,1
94,43,44,1,2,0,0,0,6,0,0,0,0
50,23,20,0,4,0,0,0,4,0,0,0,0
21,13,1,0,2,0,0,0,3,0,0,0,0
53,25,21,0,2,0,0,0,5,0,0,0,0
38,31,0,0,2,0,0,0,2,4,0,0,0
127,15,104,3,2,0,0,0,7,14,0,1,0
22,13,1,0,2,0,0,0,3,0,0,1,0
30,21,1,1,2,0,0,0,3,0,0,1,1
51,14,30,1,2,0,0,0,5,0,0,0,0
52,14,11,0,2,0,1,1,3,1,0,1,0
57,18,31,2,3,0,0,0,4,4,0,1,0
28,19,1,0,2,0,0,0,3,0,0,1,0
32,23,1,0,2,0,0,0,3,0,0,1,0
89,21,36,0,3,0,1,1,6,1,0,0,0
43,24,11,0,2,0,0,0,5,0,0,1,0
37,25,4,0,2,0,0,0,3,8,0,1,0
41,18,16,0,3,0,0,0,4,0,0,0,0
443,19,416,2,2,0,0,0,4,60,0,1,0
17,10,0,0,1,0,0,0,2,0,0,0,0
